amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
163.15,19,Grocery,0,0,27,2,27,0
23.96,22,Food,0,0,28,2,19,0
2.36,11,Electronics,1,0,69,6,44,0
474.05,8,Electronics,0,0,66,1,55,0
151.58,18,Travel,0,0,83,4,32,0
206.61,19,Food,0,0,27,1,58,0
92.01,3,Food,0,0,42,1,66,0
527.92,3,Food,0,0,87,1,25,0
53.9,16,Grocery,0,0,94,2,34,0
122.75,23,Food,0,1,59,1,52,0
5.03,9,Food,0,0,91,2,21,0
38.21,14,Clothing,0,0,25,2,27,0
106.53,5,Travel,0,0,51,0,60,0
102.32,2,Travel,0,0,82,4,54,0
762.35,2,Travel,0,0,57,2,45,0
123.78,8,Grocery,0,0,69,1,69,0
169.03,10,Grocery,0,0,33,1,30,0
2.54,17,Food,0,0,89,2,36,0
159.61,15,Travel,0,0,41,1,35,0
166.74,20,Food,0,0,90,1,35,0
219.47,1,Clothing,0,1,45,2,67,0
47.73,15,Clothing,0,0,28,1,53,0
62.21,0,Food,0,1,30,0,58,1
347.02,20,Travel,1,0,78,0,38,0
154.62,16,Travel,0,0,98,4,53,0
39.76,14,Clothing,0,0,72,1,58,0
4.85,22,Electronics,0,0,88,0,35,0
210.39,21,Clothing,0,0,76,0,69,0
263.7,4,Electronics,0,0,97,3,49,0
541.15,13,Travel,0,0,29,3,44,0
82.89,12,Electronics,0,0,99,5,37,0
19.79,11,Clothing,0,0,69,3,28,0
235.85,20,Grocery,0,0,33,0,39,0
43.47,1,Grocery,0,1,55,2,50,0
110.63,18,Food,0,1,79,4,41,0
79.1,0,Electronics,0,0,66,4,28,0
1225.04,21,Electronics,0,0,85,1,21,0
21.56,5,Electronics,0,0,72,3,64,0
292.54,14,Grocery,0,0,52,2,24,0
209.33,0,Clothing,0,0,52,3,18,0
19.01,19,Electronics,0,0,49,1,20,0
7.55,8,Grocery,0,0,47,0,44,0
30.57,23,Travel,0,0,26,1,22,0
107.73,12,Travel,1,0,87,2,42,0
60.71,0,Clothing,0,0,75,5,26,0
50.15,15,Grocery,0,0,36,1,47,0
15.39,4,Clothing,0,0,99,2,30,0
378.72,6,Travel,0,0,29,3,52,0
294.17,8,Food,0,0,34,4,18,0
90.05,20,Electronics,0,0,94,1,57,0
39.01,13,Clothing,0,0,76,2,52,0
142.33,13,Travel,0,0,49,1,29,0
82.39,13,Electronics,0,0,39,0,27,0
153.08,14,Grocery,0,0,50,0,64,0
164.47,12,Clothing,0,0,67,0,28,0
372.26,12,Grocery,0,0,32,3,62,0
73.06,5,Travel,0,0,92,5,35,0
478.47,13,Clothing,0,0,75,1,64,0
383.31,9,Clothing,0,0,61,1,26,0
51.87,15,Travel,0,0,46,0,39,0
406.58,21,Electronics,0,0,90,3,25,0
179.34,20,Travel,0,0,33,0,22,0
55.46,22,Clothing,0,0,91,5,60,0
28.49,12,Clothing,1,0,51,0,30,0
308.34,16,Travel,0,0,67,2,50,0
241.5,13,Electronics,0,0,73,2,29,0
254.05,10,Grocery,0,0,98,0,21,0
299.62,3,Electronics,0,1,87,2,30,0
14.43,18,Grocery,0,0,91,2,55,0
675.06,20,Clothing,0,0,89,1,58,0
110.37,15,Travel,0,0,37,1,54,0
63.13,6,Travel,0,0,73,3,66,0
66.65,9,Electronics,0,0,48,3,55,0
378.84,23,Grocery,0,0,76,2,53,0
9.07,19,Electronics,0,0,54,0,29,0
479.69,3,Travel,0,0,88,3,26,0
512.49,11,Electronics,0,1,99,3,27,0
61.66,5,Grocery,0,0,97,1,46,0
152.65,19,Food,1,0,38,3,52,0
27.03,15,Electronics,1,0,52,3,33,0
549.66,7,Food,0,0,54,1,61,0
22.07,21,Food,0,0,90,0,47,0
62.37,4,Food,0,0,73,2,62,0
48.71,2,Electronics,0,0,43,3,40,0
107.74,12,Travel,1,0,26,2,39,0
452.86,7,Food,0,0,43,0,38,0
114.39,23,Electronics,0,0,27,2,54,0
630.74,9,Grocery,0,0,54,4,56,0
270.9,20,Grocery,0,0,78,4,65,0
15.82,23,Travel,0,0,43,2,39,0
37.21,14,Grocery,0,0,92,1,32,0
339.6,20,Travel,0,0,28,0,58,0
541.38,19,Food,0,1,91,2,58,0
291.87,17,Travel,0,0,98,1,53,0
96.9,12,Clothing,0,0,94,3,32,0
47.03,13,Electronics,0,0,46,1,38,0
125.88,12,Food,0,0,97,0,52,0
90.85,7,Grocery,0,1,89,1,45,0
117.77,11,Food,0,0,71,3,38,0
199.98,7,Travel,0,0,29,1,43,0
156.35,0,Electronics,0,0,25,1,24,0
3.01,20,Electronics,1,0,62,2,51,0
18.88,8,Food,0,0,90,0,21,0
116.19,4,Grocery,1,0,51,1,51,0
20.37,14,Food,0,0,38,1,39,0
140.57,8,Food,0,0,91,3,19,0
130.5,18,Travel,0,0,65,1,52,0
40.09,23,Travel,0,0,85,1,47,0
356.05,9,Electronics,0,0,94,2,28,0
81.36,7,Clothing,1,0,51,4,55,0
79.54,0,Clothing,0,0,71,2,37,0
483.74,8,Travel,0,0,50,4,68,0
163.95,2,Travel,0,0,90,3,67,0
122.69,20,Electronics,0,1,26,2,32,0
12.55,9,Clothing,0,0,81,4,27,0
309.51,22,Electronics,0,0,49,1,63,0
15.19,2,Grocery,0,0,83,5,59,0
12.88,6,Travel,1,0,41,2,31,0
257.0,17,Clothing,0,1,89,2,54,0
186.88,5,Clothing,0,1,57,0,62,0
43.74,16,Food,0,0,78,3,21,0
11.37,11,Travel,0,0,77,1,31,0
74.51,6,Grocery,0,0,95,1,30,0
55.33,13,Travel,0,0,45,4,45,0
754.26,20,Electronics,0,0,51,3,63,0
217.24,15,Food,0,0,73,2,19,0
246.77,5,Electronics,0,0,53,0,51,0
378.63,19,Food,0,0,65,3,27,0
267.65,14,Electronics,0,1,68,4,57,0
114.68,7,Food,0,0,74,2,25,0
377.38,20,Food,0,0,34,1,45,0
116.52,12,Clothing,0,0,29,1,32,0
312.71,1,Grocery,0,0,64,3,68,0
0.96,17,Clothing,0,0,57,1,52,0
154.17,17,Travel,0,1,57,1,32,0
41.71,2,Clothing,0,0,88,3,21,0
76.94,20,Food,0,0,55,1,48,0
353.64,19,Grocery,0,0,72,3,64,0
131.09,1,Grocery,0,0,68,1,22,0
206.52,14,Clothing,0,0,49,0,27,0
21.66,9,Grocery,0,0,46,2,38,0
48.97,0,Electronics,0,0,83,0,20,0
373.3,18,Food,0,0,49,1,67,0
381.52,3,Clothing,0,0,74,1,69,0
105.35,20,Food,0,1,52,0,65,0
219.09,6,Electronics,0,0,50,2,21,0
77.46,7,Travel,0,0,65,4,41,0
127.85,8,Electronics,0,1,83,1,66,0
28.68,13,Clothing,1,0,71,2,36,0
607.44,10,Travel,0,0,25,3,55,0
65.61,13,Clothing,0,0,79,0,46,0
4.55,20,Electronics,0,0,42,1,49,0
148.05,2,Grocery,0,0,66,2,38,0
107.55,15,Electronics,0,0,72,2,29,0
5.6,13,Clothing,0,0,70,4,19,0
26.99,0,Clothing,0,0,73,2,69,0
114.72,19,Food,0,0,32,1,43,0
290.02,14,Electronics,0,0,37,2,23,0
210.02,13,Clothing,0,0,95,0,44,0
432.61,16,Electronics,0,0,38,3,19,0
16.7,21,Electronics,0,0,37,5,26,0
104.28,6,Electronics,0,0,71,2,52,0
298.62,7,Travel,0,0,26,1,35,0
546.81,5,Grocery,1,1,53,2,45,0
300.33,0,Food,0,0,69,1,50,0
74.53,1,Travel,0,0,80,3,27,0
53.86,0,Clothing,0,0,54,1,64,0
108.37,16,Grocery,0,0,99,2,49,0
414.51,11,Electronics,1,0,46,2,41,0
102.35,23,Clothing,0,0,25,2,20,0
666.98,15,Travel,0,0,48,4,64,0
12.82,7,Grocery,0,0,99,1,69,0
202.97,12,Grocery,0,0,36,2,65,0
65.22,2,Travel,0,1,56,1,49,0
298.01,4,Clothing,0,0,43,2,18,0
117.42,4,Electronics,0,1,89,4,18,0
12.23,2,Food,1,0,28,3,66,1
187.55,6,Travel,0,0,63,1,31,0
3.48,18,Clothing,0,0,30,1,33,0
436.13,16,Grocery,0,0,59,7,64,0
51.43,21,Clothing,0,1,66,1,53,0
732.86,7,Grocery,0,1,98,1,62,0
5.83,19,Electronics,0,0,82,0,49,0
15.29,16,Electronics,1,0,74,1,39,0
174.56,23,Clothing,0,0,52,1,52,0
14.38,10,Grocery,0,0,31,0,33,0
165.78,21,Travel,0,0,32,0,25,0
97.48,9,Clothing,0,0,82,2,33,0
969.55,4,Clothing,0,0,96,3,43,0
30.62,19,Grocery,0,0,62,1,32,0
61.95,3,Electronics,0,1,30,4,41,1
330.89,20,Electronics,0,0,83,0,57,0
64.37,4,Food,0,0,69,4,37,0
41.6,11,Grocery,0,0,97,4,40,0
168.15,20,Electronics,0,0,29,2,23,0
62.9,21,Electronics,0,0,84,0,31,0
131.5,22,Grocery,1,0,49,3,51,0
21.18,10,Travel,0,0,51,4,51,0
263.89,18,Food,0,0,52,1,36,0
368.04,15,Electronics,0,0,45,4,43,0
11.27,23,Food,0,0,52,3,28,0
63.57,17,Travel,0,1,39,2,46,0
595.78,13,Electronics,0,0,32,3,49,0
189.06,14,Food,0,1,63,1,19,0
120.99,2,Grocery,0,0,56,4,63,0
191.3,22,Food,0,0,98,1,44,0
75.45,13,Electronics,0,0,71,2,30,0
194.43,22,Travel,0,0,51,1,20,0
346.28,4,Electronics,0,0,62,3,53,0
432.54,2,Food,0,0,42,2,64,0
18.05,3,Travel,0,0,86,1,24,0
328.94,6,Clothing,0,0,30,3,28,0
299.98,8,Electronics,0,0,54,0,51,0
30.21,16,Clothing,0,0,28,2,40,0
30.8,6,Electronics,0,0,90,2,63,0
364.69,17,Electronics,0,0,37,3,26,0
442.91,1,Electronics,0,0,92,3,33,0
146.73,23,Travel,0,0,30,3,43,0
780.27,23,Food,0,1,49,3,65,0
185.11,21,Grocery,0,0,85,5,31,0
107.18,3,Travel,0,0,52,2,31,0
152.27,19,Food,0,0,59,4,34,0
23.74,15,Clothing,0,0,45,7,27,0
118.17,20,Food,0,0,97,3,65,0
218.25,0,Clothing,0,0,91,3,25,0
63.51,19,Clothing,0,0,35,1,69,0
36.87,15,Travel,0,0,37,4,33,0
176.71,5,Grocery,0,0,89,2,37,0
17.25,5,Electronics,0,0,35,1,28,0
408.7,19,Food,0,0,34,0,29,0
985.18,1,Electronics,0,0,69,2,36,0
83.23,2,Food,0,0,28,0,21,0
401.4,1,Electronics,1,0,31,0,28,1
3.99,10,Food,0,0,61,1,35,0
306.64,18,Clothing,0,0,98,4,50,0
99.68,22,Food,0,0,60,0,36,0
90.84,17,Electronics,0,0,36,4,40,0
115.56,10,Clothing,0,0,77,2,31,0
111.21,8,Grocery,0,0,82,1,33,0
98.97,22,Travel,0,0,28,7,34,0
76.05,0,Food,0,1,84,2,58,0
257.65,15,Clothing,0,0,60,1,22,0
87.81,3,Clothing,0,0,53,2,23,0
139.12,20,Clothing,0,0,29,1,42,0
149.89,5,Grocery,0,0,27,4,46,0
199.12,17,Travel,0,0,95,3,25,0
24.72,4,Grocery,0,0,52,2,23,0
127.45,15,Food,0,0,50,1,48,0
13.98,1,Travel,0,0,37,0,39,0
209.09,15,Food,0,0,72,2,54,0
363.15,0,Food,0,0,98,0,65,0
287.39,2,Electronics,0,0,66,2,41,0
111.63,0,Clothing,0,0,44,2,23,0
108.34,0,Grocery,0,0,61,1,63,0
319.17,18,Travel,0,0,82,1,37,0
57.49,8,Clothing,0,0,64,2,60,0
3.34,23,Food,0,0,93,0,18,0
197.95,7,Food,0,0,97,2,30,0
280.59,2,Electronics,0,0,77,1,49,0
462.18,23,Food,0,0,60,1,46,0
530.37,5,Travel,0,0,90,5,45,0
238.31,1,Clothing,0,0,44,2,50,0
356.76,23,Clothing,0,0,25,1,55,0
126.39,6,Travel,0,0,41,1,30,0
141.17,10,Clothing,0,0,40,0,29,0
46.12,1,Clothing,0,1,41,1,21,0
10.56,9,Clothing,0,1,93,1,48,0
269.2,9,Grocery,0,0,83,0,56,0
172.65,16,Clothing,0,0,96,1,32,0
42.55,3,Travel,0,0,44,4,68,0
20.9,6,Electronics,0,0,42,3,43,0
31.68,20,Grocery,0,1,47,3,49,0
57.55,11,Grocery,0,0,83,1,30,0
5.4,15,Clothing,0,0,46,3,53,0
59.61,6,Food,0,0,96,1,29,0
237.5,22,Grocery,0,0,61,1,29,0
29.09,11,Food,0,0,30,2,37,0
12.48,7,Food,0,0,42,4,61,0
82.96,0,Travel,0,0,78,1,38,0
10.67,8,Food,0,1,44,3,63,0
9.25,1,Travel,0,0,59,2,69,0
38.16,9,Food,1,0,26,1,41,0
249.5,11,Electronics,0,0,52,1,38,0
60.65,21,Clothing,0,0,58,5,35,0
68.27,1,Food,0,0,60,2,32,0
48.6,12,Clothing,0,0,66,3,28,0
193.29,12,Electronics,0,0,25,1,22,0
46.59,0,Electronics,0,0,40,1,31,0
140.68,3,Food,1,0,31,1,63,1
2.2,4,Clothing,0,0,52,2,30,0
199.28,5,Travel,0,0,93,0,57,0
244.91,10,Travel,0,0,56,4,40,0
322.45,5,Grocery,0,0,83,6,63,0
1.06,3,Grocery,0,0,44,2,32,0
82.8,10,Clothing,0,0,81,3,54,0
149.54,6,Food,0,0,83,4,22,0
175.31,22,Clothing,0,1,43,1,56,0
386.07,15,Grocery,0,0,73,4,69,0
131.45,7,Food,0,0,99,2,67,0
148.06,2,Food,1,0,55,5,66,1
124.81,20,Clothing,0,0,51,3,22,0
150.38,17,Clothing,0,0,80,2,54,0
76.7,23,Grocery,0,0,94,2,21,0
131.23,17,Grocery,0,0,80,2,53,0
15.92,12,Clothing,0,1,70,1,24,0
54.84,22,Travel,1,0,34,0,68,0
361.2,12,Travel,0,0,44,3,20,0
180.57,23,Food,0,0,80,2,54,0
100.2,14,Travel,0,0,29,5,49,0
174.48,10,Travel,0,0,30,1,52,0
61.44,19,Electronics,0,0,44,1,42,0
592.13,10,Electronics,0,0,83,0,51,0
0.89,22,Clothing,0,0,87,4,67,0
154.85,23,Grocery,1,0,90,1,30,0
32.4,0,Electronics,0,0,90,1,48,0
13.49,21,Grocery,0,0,56,3,40,0
1.68,17,Grocery,1,0,54,1,49,0
166.58,5,Clothing,0,0,36,1,27,0
122.25,2,Electronics,0,0,31,3,47,0
166.86,23,Grocery,0,1,94,0,35,0
73.23,7,Travel,0,0,90,0,45,0
23.1,3,Food,1,0,67,3,27,0
147.67,9,Food,0,0,76,0,58,0
40.58,9,Travel,0,0,73,2,46,0
33.16,0,Clothing,0,0,25,1,37,0
280.8,8,Clothing,0,0,57,2,45,0
67.67,12,Clothing,0,0,70,3,35,0
16.21,0,Electronics,0,0,39,6,67,1
8.66,21,Electronics,0,0,32,1,57,0
240.56,16,Travel,0,1,86,1,61,0
56.01,20,Food,1,0,64,3,21,0
54.15,19,Food,0,0,38,0,48,0
112.19,17,Clothing,0,0,51,1,63,0
98.46,17,Clothing,0,1,62,3,69,0
40.09,8,Travel,0,0,78,2,48,0
30.82,5,Grocery,0,1,70,1,41,0
201.83,6,Travel,0,0,27,2,41,0
52.01,8,Food,0,0,53,1,20,0
137.23,19,Grocery,0,0,56,2,37,0
18.57,7,Travel,0,0,39,1,69,0
32.42,9,Food,0,0,29,1,66,0
165.75,12,Electronics,0,1,40,2,42,0
27.75,6,Travel,0,0,54,5,42,0
59.07,8,Travel,1,0,33,4,20,0
51.02,12,Travel,0,0,85,1,35,0
139.27,13,Food,0,0,44,2,31,0
95.54,7,Electronics,0,0,45,2,60,0
563.44,11,Food,0,0,61,4,56,0
9.88,8,Clothing,0,0,45,0,59,0
127.93,10,Clothing,0,0,84,4,66,0
173.9,14,Travel,0,0,70,2,31,0
7.23,8,Electronics,0,0,60,2,22,0
68.28,14,Travel,0,0,92,1,50,0
775.12,6,Electronics,0,0,41,2,37,0
254.68,6,Electronics,0,0,81,4,18,0
41.38,17,Electronics,0,1,98,1,66,0
31.39,14,Travel,1,0,89,3,52,0
183.5,0,Clothing,0,0,99,2,42,0
39.55,17,Food,0,0,84,2,48,0
68.6,20,Clothing,0,0,48,3,68,0
298.33,14,Clothing,0,0,46,0,20,0
139.79,9,Travel,0,0,83,1,29,0
199.7,5,Travel,0,0,47,0,25,0
325.91,19,Clothing,0,0,94,3,51,0
87.27,5,Travel,0,0,94,0,20,0
66.87,16,Food,0,0,94,0,67,0
67.93,14,Electronics,0,0,83,3,38,0
76.58,21,Travel,0,0,44,0,30,0
592.51,20,Food,0,0,41,1,53,0
63.7,15,Travel,0,0,90,2,50,0
613.85,5,Food,1,0,95,2,44,0
16.39,7,Electronics,0,1,60,3,59,0
27.53,14,Travel,0,0,80,2,47,0
16.37,18,Grocery,0,0,52,3,46,0
187.86,18,Food,0,0,73,0,25,0
5.58,18,Clothing,0,0,75,3,62,0
7.8,21,Clothing,0,0,95,3,21,0
181.96,12,Food,0,0,57,5,45,0
100.78,10,Electronics,0,0,68,1,46,0
144.26,3,Electronics,0,0,65,1,47,0
76.22,14,Grocery,0,0,92,2,34,0
74.25,9,Clothing,0,0,60,0,37,0
142.04,23,Grocery,0,0,26,0,20,0
624.96,12,Grocery,0,0,50,2,63,0
9.92,21,Electronics,0,0,55,2,47,0
61.3,12,Electronics,0,0,25,3,65,0
62.56,20,Travel,0,0,72,1,60,0
66.07,10,Electronics,0,0,72,1,60,0
3.53,20,Food,0,0,26,2,39,0
284.39,13,Electronics,0,0,58,4,34,0
347.62,11,Electronics,1,0,74,5,59,0
60.95,16,Food,0,0,77,4,62,0
3.29,17,Electronics,0,0,65,4,42,0
34.76,9,Grocery,0,0,86,2,43,0
224.07,10,Food,0,0,85,1,55,0
225.29,6,Food,0,1,44,4,40,0
55.51,9,Travel,0,0,45,4,27,0
36.04,19,Electronics,0,0,79,6,29,0
195.07,0,Travel,0,1,96,1,43,0
619.99,18,Food,0,0,82,1,68,0
142.77,11,Grocery,0,0,64,4,69,0
363.21,2,Travel,0,0,78,3,51,0
745.34,0,Food,1,0,76,5,40,1
16.92,6,Travel,0,1,85,5,35,0
409.82,11,Electronics,0,1,79,3,48,0
113.55,8,Clothing,0,0,36,3,31,0
31.55,0,Clothing,0,0,83,9,30,0
74.24,21,Food,0,0,41,1,29,0
26.3,14,Grocery,0,0,52,3,27,0
55.56,9,Travel,0,0,43,0,60,0
37.61,21,Travel,0,0,69,1,46,0
49.39,1,Grocery,0,0,49,4,61,0
57.02,11,Grocery,0,0,76,2,65,0
254.38,13,Electronics,0,0,94,4,50,0
210.82,14,Electronics,0,0,97,3,50,0
53.93,21,Food,1,0,90,1,60,0
232.59,22,Travel,0,1,50,0,33,0
143.68,5,Food,0,0,82,0,41,0
61.39,1,Food,0,0,49,3,66,0
29.77,13,Grocery,0,0,41,1,62,0
112.54,0,Travel,0,1,52,1,68,0
55.13,14,Food,0,0,60,2,37,0
102.77,21,Food,1,0,72,4,48,0
9.21,11,Travel,0,0,45,2,24,0
248.69,7,Food,0,0,43,3,53,0
59.24,13,Travel,0,0,40,1,53,0
210.41,21,Travel,0,0,92,5,29,0
498.74,22,Food,0,0,71,1,49,0
291.43,8,Grocery,0,1,83,2,59,0
59.68,7,Food,0,0,37,0,65,0
168.36,13,Grocery,0,0,71,2,47,0
86.52,19,Clothing,0,0,64,3,20,0
78.63,20,Electronics,0,0,47,1,40,0
65.16,4,Travel,0,0,39,2,40,0
83.75,15,Clothing,0,0,31,2,57,0
365.05,3,Electronics,0,1,28,3,38,1
264.52,9,Travel,0,0,90,2,69,0
374.49,10,Travel,0,0,87,4,51,0
58.85,15,Grocery,0,0,33,0,60,0
400.31,12,Electronics,0,0,46,1,62,0
386.92,18,Clothing,0,0,42,1,69,0
264.11,15,Electronics,0,0,80,5,42,0
79.46,6,Travel,0,0,66,2,60,0
489.22,19,Clothing,0,0,96,3,51,0
196.2,3,Travel,0,0,37,2,31,0
75.72,5,Grocery,0,0,38,5,47,0
28.41,14,Electronics,0,0,90,1,56,0
188.2,1,Food,0,0,48,3,45,0
392.81,22,Clothing,0,0,66,4,59,0
64.45,10,Food,0,0,79,2,38,0
565.61,8,Clothing,1,0,94,1,25,0
123.42,5,Food,0,0,35,2,47,0
19.43,23,Grocery,0,0,40,3,22,0
29.22,14,Clothing,0,0,40,1,58,0
94.37,21,Grocery,0,0,44,0,36,0
162.07,22,Electronics,1,0,68,2,26,0
286.48,4,Electronics,0,0,44,0,53,0
471.42,16,Clothing,0,0,70,1,19,0
42.51,22,Clothing,0,0,32,0,57,0
78.73,2,Grocery,0,0,38,1,36,0
293.16,21,Electronics,0,0,60,0,42,0
155.62,18,Travel,0,0,65,3,19,0
275.63,22,Electronics,0,0,61,1,20,0
306.69,14,Grocery,0,0,40,5,28,0
130.89,0,Grocery,0,0,46,2,24,0
435.03,7,Electronics,1,0,95,2,58,0
93.37,15,Clothing,0,0,36,2,25,0
177.39,1,Travel,1,0,32,5,53,1
310.78,17,Clothing,0,0,80,3,29,0
115.73,2,Clothing,0,0,79,1,38,0
0.28,19,Food,0,0,74,2,28,0
248.53,12,Grocery,0,1,84,0,30,0
53.5,16,Travel,0,0,39,5,39,0
161.88,19,Electronics,0,0,57,1,58,0
14.95,3,Travel,0,0,61,3,21,0
60.35,2,Travel,0,0,81,4,34,0
169.23,13,Clothing,1,0,98,0,54,0
381.4,6,Electronics,0,0,90,3,27,0
192.33,5,Food,0,0,49,3,24,0
230.59,23,Travel,0,0,43,3,18,0
89.04,3,Clothing,0,0,35,4,54,0
11.53,14,Travel,0,1,49,2,24,0
104.56,7,Grocery,0,0,83,1,42,0
200.8,21,Electronics,0,0,93,4,42,0
115.46,22,Travel,0,0,91,3,20,0
254.46,0,Travel,0,0,26,4,62,0
17.63,8,Food,0,0,61,3,61,0
143.3,12,Grocery,0,0,82,1,58,0
208.19,21,Travel,0,0,78,2,28,0
81.69,7,Grocery,0,0,74,3,39,0
56.56,13,Food,0,0,59,2,45,0
47.52,0,Food,0,0,81,1,57,0
221.94,2,Clothing,0,0,70,2,32,0
56.12,3,Grocery,1,0,75,0,51,0
214.5,5,Travel,0,0,80,2,65,0
368.35,15,Food,0,0,78,0,57,0
38.27,10,Grocery,0,0,42,4,54,0
11.83,11,Grocery,0,0,86,2,64,0
105.48,1,Travel,0,1,27,3,59,1
53.3,22,Grocery,0,0,38,1,48,0
254.49,6,Travel,1,0,38,0,42,0
15.21,18,Electronics,0,0,95,4,42,0
48.8,20,Grocery,0,0,76,2,64,0
307.77,4,Grocery,0,0,43,3,34,0
5.64,9,Travel,0,0,44,1,23,0
286.74,17,Electronics,0,0,43,1,18,0
261.46,14,Food,0,0,41,1,60,0
53.96,16,Food,0,0,98,1,31,0
155.86,14,Electronics,0,0,83,2,56,0
25.42,20,Food,0,0,78,0,65,0
108.33,7,Clothing,0,0,36,0,64,0
163.16,17,Travel,0,0,59,1,22,0
245.52,7,Travel,0,0,62,3,55,0
16.61,23,Clothing,0,0,57,5,69,0
129.35,7,Electronics,0,0,84,3,34,0
32.88,10,Food,0,0,33,3,31,0
495.39,10,Clothing,0,0,60,2,44,0
193.5,11,Grocery,0,0,35,0,35,0
188.22,4,Food,0,0,59,0,29,0
71.82,18,Travel,0,1,72,1,51,0
69.65,14,Grocery,0,0,77,2,65,0
221.8,20,Grocery,1,0,77,4,49,0
10.14,19,Clothing,0,0,70,0,62,0
108.72,3,Electronics,0,0,81,0,51,0
120.62,21,Food,0,0,47,1,39,0
4.2,1,Grocery,0,0,97,4,57,0
145.85,17,Clothing,1,0,39,2,50,0
26.63,16,Food,0,0,78,2,52,0
128.19,20,Food,0,0,72,1,36,0
189.34,7,Travel,1,0,95,0,41,0
48.31,16,Clothing,0,0,79,5,60,0
2.1,20,Food,0,0,65,2,63,0
317.53,10,Clothing,0,0,96,3,51,0
65.52,9,Travel,0,0,65,2,66,0
2.2,18,Food,0,1,60,2,45,0
565.69,9,Clothing,1,0,84,2,48,0
30.88,9,Electronics,0,0,40,1,27,0
8.07,2,Electronics,0,0,69,1,25,0
129.91,17,Clothing,0,0,65,2,51,0
260.52,2,Grocery,0,1,56,3,37,0
290.92,15,Clothing,1,0,48,3,40,0
16.37,2,Clothing,0,0,53,1,22,0
18.76,17,Food,0,0,76,0,53,0
87.49,5,Clothing,0,0,80,2,41,0
355.67,17,Food,0,0,82,4,44,0
608.9,0,Grocery,0,0,89,5,61,0
63.87,7,Food,1,0,34,3,65,0
101.76,22,Travel,0,0,89,1,54,0
283.03,6,Travel,0,0,66,0,62,0
8.29,21,Grocery,0,0,94,1,32,0
19.95,14,Grocery,0,0,29,0,47,0
97.8,13,Electronics,0,0,34,3,18,0
13.87,23,Electronics,0,0,28,0,19,0
61.59,3,Travel,0,0,32,0,59,0
262.65,18,Grocery,0,0,54,1,68,0
23.08,22,Electronics,0,0,50,6,27,0
397.73,5,Food,0,0,41,3,42,0
8.4,8,Electronics,0,1,70,1,63,0
157.81,1,Grocery,0,0,80,2,64,0
3.71,5,Travel,0,0,87,2,31,0
317.31,14,Grocery,0,0,50,3,31,0
371.09,15,Food,0,0,42,4,67,0
136.78,20,Food,0,0,56,4,27,0
154.57,5,Food,0,0,95,4,50,0
568.83,0,Food,0,0,63,4,59,0
441.17,23,Grocery,0,0,50,1,59,0
671.94,16,Travel,0,0,67,0,50,0
30.18,9,Clothing,0,0,60,4,40,0
88.79,18,Electronics,0,0,75,1,56,0
103.63,18,Grocery,0,0,95,4,49,0
60.52,23,Travel,0,0,86,1,45,0
67.67,13,Electronics,0,0,68,5,52,0
225.41,9,Electronics,0,0,27,2,55,0
155.24,23,Food,0,0,92,1,19,0
19.76,22,Electronics,0,0,79,5,46,0
280.31,12,Food,0,0,62,0,34,0
50.67,11,Electronics,0,0,52,2,44,0
115.13,1,Grocery,1,0,34,1,24,1
25.33,0,Clothing,0,0,43,4,52,0
249.52,1,Food,0,1,99,0,21,0
84.77,11,Travel,0,0,67,3,34,0
959.53,9,Grocery,1,0,48,1,25,0
309.87,6,Food,0,0,61,2,33,0
193.5,23,Clothing,0,0,58,5,46,0
31.96,4,Clothing,0,0,29,1,52,0
78.89,16,Electronics,0,0,52,1,59,0
191.79,21,Food,0,0,89,6,26,0
115.45,15,Clothing,0,1,76,1,68,0
477.07,23,Travel,0,0,45,1,44,0
57.7,22,Grocery,0,0,98,3,66,0
201.49,2,Grocery,0,1,95,1,66,0
551.92,12,Electronics,0,0,76,0,48,0
326.65,16,Grocery,0,0,89,3,32,0
15.43,4,Electronics,0,0,37,1,25,0
25.22,22,Electronics,0,0,83,0,41,0
110.42,19,Clothing,0,0,72,2,27,0
345.6,19,Grocery,0,0,86,1,69,0
25.29,5,Electronics,0,0,42,1,20,0
9.28,12,Travel,0,0,75,2,26,0
15.27,22,Clothing,0,0,66,2,25,0
9.91,10,Travel,0,0,41,1,44,0
145.59,1,Grocery,0,0,71,6,55,0
34.32,13,Grocery,0,1,79,4,51,0
43.81,14,Travel,0,0,56,3,59,0
156.68,6,Food,0,0,38,1,59,0
103.62,20,Grocery,0,0,43,3,56,0
248.27,23,Food,0,0,71,3,43,0
150.26,11,Food,0,1,80,3,23,0
403.59,12,Electronics,0,0,49,1,30,0
214.14,23,Food,0,1,38,5,31,1
245.58,15,Electronics,0,0,32,2,20,0
8.13,8,Clothing,0,0,96,1,43,0
50.35,23,Travel,0,0,28,3,35,0
217.76,4,Electronics,0,0,73,0,55,0
71.07,6,Food,0,0,77,0,33,0
355.34,20,Electronics,0,0,43,2,56,0
205.38,6,Food,0,0,32,2,21,0
20.99,15,Grocery,1,1,39,2,19,1
81.21,14,Grocery,0,0,67,0,34,0
155.53,3,Clothing,0,0,45,1,37,0
7.16,22,Clothing,0,0,49,2,24,0
181.89,14,Grocery,0,0,82,0,58,0
534.93,18,Clothing,0,0,55,2,26,0
